,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
13,Rammstein,Engel,0xrkyEMkG4dVa5OMLQZOX8,70,0.00918,0.637,264267,0.658,0.00229,2,0.295,-5.775,1,0.0291,96.072,4,0.328
14,Linkin Park,Lying From You,4qVR3CF8FuFvHN4L6vXlB1,64,0.00777,0.535,175373,0.951,0.0,3,0.0669,-3.324,0,0.18,160.102,4,0.723
15,Stone Sour,Through Glass,5NeIONQWJ25uPylJBJiO4c,73,0.0417,0.545,282947,0.753,0.0,3,0.389,-4.618,0,0.036,105.754,4,0.434
16,Five Finger Death Punch,Blue On Black,1nemRFgJG6WIAtNwKArjXt,61,0.00104,0.509,274615,0.843,1.21e-05,7,0.0882,-5.628,1,0.0275,156.073,4,0.479
17,Pop Evil,Be Legendary,2mVFo8BJ6ZPh82QAOpCUbT,65,4.81e-05,0.547,203274,0.944,0.0451,4,0.195,-3.304,0,0.0507,93.966,4,0.364
18,System Of A Down,Toxicity,0snQkGI5qnAmohLE7jTsTn,79,0.000264,0.413,218933,0.873,0.0025,8,0.204,-4.151,1,0.0535,116.681,3,0.481
19,Foo Fighters,The Pretender,7x8dCjCr0x6x2lXKujYD34,78,0.000917,0.433,269373,0.959,0.0,9,0.028,-4.04,1,0.0431,172.984,4,0.365
20,Dio,Holy Diver,54yLLvpezvPO1lA3GspiZj,67,0.0125,0.473,340640,0.783,0.475,10,0.268,-10.671,0,0.0869,91.976,4,0.124
21,Slipknot,"Vermilion, Pt. 2",0O7lENhqOySbsL743G7PqD,67,0.334,0.589,224320,0.442,0.000424,4,0.0987,-8.517,1,0.0291,122.688,3,0.0904
22,Parkway Drive,Prey,7lMFAK8dv0QkWpIlZcWQlJ,65,3.28e-05,0.27,255231,0.964,0.0247,6,0.525,-4.545,1,0.0866,99.731,3,0.325
23,Skillet,Feel Invincible,0i8JFpqe9cKwnrcvoNgl1L,73,0.00045,0.603,229933,0.886,0.0,5,0.26,-3.777,0,0.0837,126.025,4,0.395
24,Tenacious D,Beelzeboss (The Final Showdown),0ffz9KBdCb7oJkSK0W7bbf,62,0.0149,0.47,335800,0.877,1.35e-06,2,0.171,-3.74,1,0.208,130.709,4,0.433
25,Thousand Foot Krutch,War of Change,5MgIar3zeFnDxTgvr3U37Z,58,0.00264,0.531,231665,0.887,0.000502,5,0.0657,-4.417,0,0.0323,104.025,4,0.621
26,ZZ Top,La Grange - 2005 Remaster,70YvYr2hGlS01bKRIho1HM,74,0.00249,0.545,230480,0.64,0.0304,4,0.196,-9.937,0,0.224,80.544,4,0.606
27,Three Days Grace,I Am Machine,2UDumaw7osnyjH7RZ2DLpB,68,1.29e-05,0.402,200147,0.97,2.62e-06,2,0.189,-4.538,0,0.0668,75.106,4,0.476
28,Bad Wolves,Zombie,1vNoA9F5ASnlBISFekDmg3,75,0.00756,0.448,254805,0.826,0.0,2,0.117,-3.244,0,0.0319,77.093,4,0.19
29,Rammstein,AMERIKA,1a8JpAL3vbAdXYrEABvOtb,67,0.00258,0.608,226760,0.885,1.33e-05,2,0.392,-4.296,0,0.0963,125.023,4,0.518
30,Korn,Twisted Transistor,77VW8u6inET54YAKN1RSnd,67,0.00043,0.58,188933,0.983,0.00694,5,0.0801,-3.291,0,0.0636,110.053,4,0.416
31,Lamb of God,Laid to Rest,0lCwaZYSRy6q0jLmnYiQxi,66,0.000216,0.359,230227,0.959,0.00343,1,0.435,-3.685,1,0.104,103.038,3,0.158
32,Evans Blue,Destroy The Obvious,5g0hXvfKYYZrEdnoCn1QQc,67,0.00019,0.447,228328,0.941,0.00425,2,0.315,-3.832,1,0.0492,95.006,4,0.319
33,Rammstein,OHNE DICH,4aFC7Mes7CW5vHcb8ZApAx,63,0.00389,0.424,271173,0.59,0.000432,2,0.114,-5.531,0,0.0294,136.033,4,0.204
34,Three Days Grace,Riot,1Q2fYlSdwuutWj3QplhY9q,71,0.0104,0.185,207587,0.948,0.0,8,0.105,-3.892,1,0.147,196.578,3,0.316
35,Rammstein,KEINE LUST,7eeDeUM9E7b0vkDfRz20Zt,64,0.000256,0.534,222933,0.892,0.0137,5,0.232,-4.877,1,0.0537,137.941,4,0.28
36,System Of A Down,Lonely Day,1VNWaY3uNfoeWqb5U8x2QX,73,0.362,0.47,167907,0.796,1.11e-06,8,0.133,-3.277,0,0.0336,113.108,3,0.215
37,DragonForce,Through The Fire And Flames,1iTb2vi8Bls7QY6CKL2gj2,67,0.00153,0.183,439213,0.952,0.00799,0,0.345,-4.862,0,0.118,100.031,4,0.117
38,Sabaton,The Last Stand,4luL1R4A2u0nesFPaJX0s8,56,0.00443,0.511,238518,0.947,0.0,7,0.117,-4.917,0,0.0457,104.046,4,0.494
39,Three Days Grace,The Mountain,5Z6UMh8TMzxXslMc3bRXy1,68,0.000572,0.492,198360,0.932,4.75e-06,10,0.123,-4.689,1,0.052,92.497,4,0.33
40,Slipknot,Psychosocial,2MvIMgtWyK88OiPi0J8Dg3,73,0.00252,0.576,283400,0.989,0.0032,2,0.0243,-1.909,1,0.112,135.093,4,0.352
41,Korn,Rotting In Vain,37AQCD39ZpJMH8nElWYHSF,0,0.000121,0.498,213000,0.946,2.56e-05,2,0.359,-4.793,1,0.0602,106.275,4,0.31
42,Rage Against The Machine,Killing In The Name,59WN2psjkt1tyaxjspN8fp,79,0.0266,0.466,313573,0.833,0.0,7,0.0327,-4.215,1,0.304,88.785,4,0.661
43,Five Finger Death Punch,Gone Away,0h8VX60lat4433GnbP6vQs,63,0.000436,0.505,275213,0.76,4.18e-05,10,0.139,-6.408,1,0.0414,106.058,4,0.244
44,Rammstein,Wollt ihr das Bett in Flammen sehen,26dOCdbA4tZIJh9pGOLuHx,60,5.82e-05,0.689,317333,0.769,0.293,2,0.719,-7.715,1,0.0452,129.931,4,0.659
45,Trivium,The Sin And The Sentence,6156ZPGcezId0Bmw7x7c7K,62,0.000386,0.517,349870,0.97,0.00026,1,0.0413,-3.992,1,0.0767,100.036,4,0.476
46,Kid Rock,All Summer Long,5rX6C5QVvvZB7XckETNych,74,0.0212,0.7,297587,0.864,0.0,7,0.0956,-3.629,1,0.0283,102.997,4,0.887
47,Volbeat,The Bliss,3jBxuyTAmkliaV09qYOwTo,54,0.000609,0.517,283366,0.88,4.49e-06,2,0.135,-4.143,1,0.0455,146.929,4,0.408
48,Metallica,Battery,6UB9mShVLbMm0W4e6vud4C,64,0.00022,0.481,312360,0.928,0.558,11,0.106,-8.799,0,0.0672,96.699,4,0.427
49,Sabaton,Carolus Rex,6imjjOJ63SnfvbYTARjyqz,52,0.000594,0.443,293827,0.846,9.09e-05,10,0.101,-5.545,0,0.0499,176.129,4,0.24
50,Linkin Park,CASTLE OF GLASS,1r1fPuhj9H4VdXr7OK6FL5,72,0.0686,0.615,205400,0.911,0.00188,1,0.0908,-3.584,0,0.0278,108.0,4,0.685
51,Alter Bridge,Metalingus,3UULkHdmLDqBDPmBYltoRE,64,9.05e-06,0.497,259960,0.982,0.0,8,0.0939,-3.272,1,0.108,109.911,4,0.183
52,Powerwolf,Incense & Iron,5KDcHol0FbJZCmNivYabkJ,50,0.000228,0.487,237933,0.952,0.0,1,0.161,-4.429,0,0.0613,125.993,4,0.329
53,Iron Maiden,Fear of the Dark - 2015 Remaster,6p8eFfPw3nQkf37aT3AkmK,70,0.000739,0.308,438120,0.866,0.00141,2,0.232,-5.671,0,0.059,109.825,4,0.227
54,Lifehouse,You And Me,0815caqt2Lytro5EIzMufT,77,0.103,0.456,195493,0.432,0.0,7,0.176,-7.682,1,0.0266,139.909,3,0.391
55,In Flames,Cloud Connected,4WLaGeR55YDrb9LiYKCkeI,61,5.87e-06,0.486,220707,0.895,0.849,8,0.0881,-5.358,1,0.0463,95.086,4,0.327
56,Metallica,Turn The Page,1aXFBWnnPFRKUN7vuIA5h0,63,1.53e-05,0.405,366467,0.825,0.01,8,0.0967,-3.946,1,0.0319,74.579,4,0.246
57,Mötley Crüe,"Girls, Girls, Girls",5xLyTbCFONUGUuG0LtUxjn,75,0.0296,0.6,270427,0.931,7.1e-05,7,0.392,-4.647,1,0.0734,140.123,4,0.542
58,Sick Puppies,You're Going Down,5FQXMRDSTkn9fowDJ3kZo8,66,0.0116,0.49,187347,0.833,0.000504,6,0.15,-5.899,1,0.0487,89.981,4,0.39
59,Theory of a Deadman,Rx (Medicate),7pV6zXFpCwrrmcosBAtp0o,55,0.0133,0.639,233173,0.71,0.0,1,0.118,-7.445,1,0.0275,119.989,4,0.378
60,Guns N' Roses,Don't Cry (Original),2N2yrmodOnVF10mKvItC9P,76,0.00182,0.456,283733,0.59,0.00379,11,0.104,-8.638,1,0.0327,124.635,4,0.243
61,Slipknot,Before I Forget,6wqJeItl3Vc3az4ZicSQAB,75,0.0177,0.291,278600,0.974,5.44e-06,6,0.886,-2.997,0,0.171,134.724,4,0.348
62,Skillet,Monster,2UREu1Y8CO4jXkbvqAtP7g,75,0.0431,0.64,178013,0.957,0.0,8,0.0789,-2.336,1,0.0741,134.992,4,0.692
63,Rise Against,Savior,1vcxF91pWs9uNwDROuiCPB,73,0.00154,0.554,242280,0.932,0.000142,5,0.425,-3.424,0,0.0484,112.49,4,0.478
64,Sabaton,Panzerkampf,6vSfLqN8kbh9UZBZoVWx1I,50,0.0052,0.485,315760,0.872,1.68e-06,6,0.31,-4.74,0,0.0457,98.096,4,0.533
65,Mötley Crüe,Home Sweet Home,4zXvB4MoQD8onk0NCZbeHG,75,0.0999,0.403,240933,0.777,3.28e-06,5,0.124,-6.416,1,0.0354,76.329,4,0.149
66,Breaking Benjamin,Blood,7gQ7DfSSc3b8e4cHtFnDxu,68,3.83e-05,0.478,189120,0.971,2.77e-05,7,0.295,-2.729,1,0.0858,90.526,4,0.284
67,Rammstein,Feuer frei!,5aNH8inF5BsbThDeOLs7zs,69,9.12e-05,0.491,188600,0.966,0.346,3,0.153,-3.974,1,0.0463,95.141,4,0.223
68,Skillet,Not Gonna Die,2jfk3m8nq5IvB35s2xIs1O,66,0.0106,0.445,225280,0.953,0.0,5,0.281,-2.463,0,0.0704,172.063,4,0.475
69,Machine Head,Is There Anybody out There?,3KWW3wKaQviTplvq6cFYFR,48,0.00532,0.408,272666,0.953,0.0,7,0.338,-3.883,1,0.226,177.94,4,0.291
70,Linkin Park,From The Inside,697M5JB8FDIyRXEXgl1pBZ,65,0.042,0.466,173933,0.965,0.0,1,0.101,-2.597,0,0.0904,95.028,3,0.453
71,Guns N' Roses,Sweet Child O' Mine,7o2CTH4ctstm8TNelqjb51,83,0.0852,0.454,354520,0.91,0.0988,6,0.116,-7.766,1,0.0446,125.116,4,0.63
72,Volbeat,Seal The Deal,0khGENsYIkglYAWBYVIELI,59,6.44e-05,0.53,249306,0.973,0.00558,4,0.129,-3.603,0,0.0663,105.997,4,0.432
73,Limp Bizkit,Rollin' (Air Raid Vehicle),3IV4swNduIRunHREK80owz,74,0.00506,0.599,213760,0.932,0.0,9,0.269,-3.328,1,0.18,96.234,4,0.692
74,Ozzy Osbourne,Crazy Train - Remastered,2b9lp5A6CqSzwOrBfAFhof,76,0.361,0.453,296200,0.906,0.000569,9,0.26,-4.001,1,0.115,137.575,4,0.473
75,Stone Sour,Absolute Zero,14EORgkbXqIx5K4Haucmnb,68,0.000108,0.552,229840,0.988,0.309,1,0.846,-2.555,0,0.0787,139.941,4,0.619
76,Airborn,Run Away (Mixed),6VsX6LlED8QrtpiS3AtOTT,38,7.03e-06,0.493,73193,0.843,0.957,6,0.261,-10.792,0,0.0653,131.968,4,0.208
77,Ghost,Rats,0g49s0Nl5LTXLKATAZ7Vfx,55,6.11e-06,0.522,261573,0.944,0.482,2,0.135,-5.731,0,0.0936,124.029,4,0.236
78,Soundgarden,Black Hole Sun,2EoOZnxNgtmZaD8uUmz2nD,78,0.000203,0.354,318587,0.825,6.95e-05,6,0.0758,-5.325,1,0.0406,105.495,4,0.16
79,Slipknot,All Out Life,6vAQtUlYrzolE6SS9QCTs5,74,0.000683,0.499,340132,0.97,0.136,0,0.0871,-2.838,1,0.116,106.558,4,0.0506
80,Papa Roach,Who Do You Trust?,7kJkTFmKYHrp9LT8w0oqpG,62,0.047,0.56,196480,0.885,3.47e-06,2,0.361,-5.631,1,0.0363,102.003,4,0.312
81,Linkin Park,Heavy (feat. Kiiara),104buTcnP2AsxqB7U1FIZ4,72,0.0484,0.59,169801,0.671,0.0,9,0.0604,-6.098,1,0.0706,149.982,4,0.438
82,Five Finger Death Punch,Under and Over It,35aYLuIWeFd7iM7rY3x5GB,60,1.41e-05,0.468,218133,0.996,0.0,11,0.26,-3.027,0,0.179,75.978,4,0.094
83,Saliva,They Don't Care About Us,2yhpa4tgc5SeM6ErBm26fK,61,0.00119,0.488,244040,0.899,0.0,7,0.0497,-3.673,1,0.0532,179.826,4,0.638
84,Thousand Foot Krutch,Untraveled Road,1aWjI4G6iWPgJx9UOFUqGt,56,0.000324,0.587,235689,0.869,2.05e-06,11,0.068,-5.918,1,0.042,125.023,4,0.441
85,The Darkness,I Believe in a Thing Called Love,756CJtQRFSxEx9jV4P9hpA,70,0.0538,0.442,217653,0.846,4.71e-06,4,0.282,-5.214,1,0.0764,128.235,4,0.622
86,Pantera,Walk,7fcfNW0XxTWlwVlftzfDOR,73,0.000155,0.43,315120,0.704,0.00221,1,0.0933,-8.008,0,0.0804,118.242,4,0.703
87,Children Of Bodom,Are You Dead Yet,2T2vudIHfVMA5ychWTU3KA,62,6.39e-06,0.461,234880,0.961,0.14,8,0.308,-3.011,1,0.0479,96.009,4,0.416
88,Ozzy Osbourne,Dreamer,78PKCefXwDLbl4FVO1Pjzh,65,0.0629,0.493,284907,0.636,2.49e-06,1,0.0921,-7.408,1,0.0256,79.419,4,0.279
89,Alestorm,Drink,6jZXJIJVTCSZ15lFUp5qzD,54,3.72e-05,0.509,202587,0.855,5.87e-05,8,0.0808,-4.567,1,0.046,160.051,4,0.804
90,Volbeat,The Mirror And The Ripper,22Lk4o5f7Wk0lK5BTzCK24,51,0.000507,0.339,239947,0.932,0.00141,9,0.31,-4.673,0,0.0735,121.448,4,0.579
91,Within Temptation,In Vain - Single Edit,5R1XvpGzmtj4cKmDwiDmVi,51,0.016,0.434,237762,0.949,0.0,5,0.29,-5.988,1,0.164,154.019,4,0.441
92,Black Sabbath,Paranoid - 2009 Remastered Version,1jzDzZWeSDBg5fhNc3tczV,74,4.22e-05,0.415,166693,0.646,0.000849,4,0.207,-12.021,0,0.0699,163.046,4,0.409
93,Bon Jovi,Wanted Dead Or Alive,0oerlffJSzhRVvtDfLcp3N,68,0.13,0.252,308667,0.802,0.0146,7,0.309,-3.976,1,0.0391,150.056,4,0.253
94,Twisted Sister,I Wanna Rock,70Z9t1qhytWtG4cCmmi7mU,69,0.00512,0.504,179760,0.911,0.0123,2,0.355,-2.97,1,0.0738,106.244,4,0.671
95,Five Finger Death Punch,My Nemesis,5f2uoq4GfpeViLcsP3FtES,55,2.87e-05,0.437,215872,0.97,0.0,1,0.252,-2.333,0,0.0771,74.995,4,0.509
96,Linkin Park,Good Goodbye (feat. Pusha T and Stormzy),650OeHTLxZAQmb4aEbGmaA,67,0.106,0.697,211413,0.84,0.0,9,0.748,-4.602,0,0.054,128.034,4,0.452
97,Killswitch Engage,My Curse,6zKF4293k44ItKWJJgrhXv,69,7.61e-05,0.197,244773,0.956,0.00992,10,0.261,-2.908,0,0.0663,177.018,3,0.209
98,Rage Against The Machine,Guerrilla Radio,1wsRitfRRtWyEapl0q22o8,71,0.0129,0.599,206200,0.957,7.06e-05,11,0.155,-5.764,1,0.188,103.68,4,0.489
99,Rammstein,PUSSY,50AB24h51HlBrp6PqOg50k,61,0.00158,0.573,239080,0.773,0.0957,7,0.0734,-4.629,1,0.0442,134.977,4,0.541
100,Godsmack,When Legends Rise,367RiGuLVLO3DTer4NuRLJ,57,0.000293,0.428,172826,0.914,1.29e-05,4,0.0869,-4.273,0,0.281,124.115,4,0.468
101,Sum 41,Fat Lip,4KacUpvbA3Mfo05gttTjhN,74,0.000618,0.574,178267,0.911,0.0,9,0.0769,-5.176,1,0.0715,98.075,4,0.573
102,Whitesnake,Is This Love - 2018 Remaster,3pHpV3pa96s4vuBP7sQq0V,67,0.0555,0.263,284496,0.759,0.0,0,0.231,-7.288,1,0.0431,179.904,4,0.429
103,Disturbed,Land Of Confusion,4ClGNWLK9vZMBtO0CpnyOE,65,4.44e-05,0.553,287067,0.991,0.0695,8,0.179,-3.703,1,0.0925,114.92,4,0.324
104,Skillet,Hero,4CbKVDZkYKdv69I4bCaKUq,73,0.00791,0.533,186813,0.967,0.0,1,0.336,-2.543,1,0.0995,142.018,4,0.782
105,In Flames,"I, the Mask",1UtEBed3vSJ9Yk7r3Hrc3c,57,2.64e-05,0.473,221387,0.985,0.0223,10,0.311,-4.687,0,0.0806,104.987,4,0.444
106,Linkin Park,What I've Done,18lR4BzEs7e3qzc0KVkTpU,78,0.0141,0.623,205613,0.93,1.64e-06,5,0.138,-5.285,1,0.0324,120.119,4,0.287
107,Pantera,Shattered,1aKNwG6Kqgw6pKBsFgjRBU,0,2.62e-05,0.342,201760,0.82,0.749,1,0.104,-10.91,0,0.046,119.421,4,0.525
108,Nickelback,Far Away,0ADZ5dmXhlfzjMw6lefoPl,70,0.000696,0.518,238173,0.797,0.0,6,0.107,-5.153,1,0.0309,132.915,4,0.293
109,Guns N' Roses,Paradise City,3YBZIN3rekqsKxbJc9FZko,78,0.0169,0.273,405640,0.952,0.0112,11,0.142,-8.762,1,0.0841,100.269,4,0.475
110,Halestorm,I Miss The Misery,60rHc4AkLlP4XVSATvBb6K,60,0.009,0.469,183507,0.969,1.11e-05,0,0.346,-2.219,1,0.0589,164.042,4,0.476
111,Metallica,Now That We’re Dead,2NBvvx52QAjipBnXvAekfs,56,9.24e-05,0.565,419075,0.949,0.099,2,0.254,-3.828,1,0.0464,128.303,4,0.331
112,Metallica,Seek & Destroy - Remastered,28WmNsclKsrVmdv3tDmoYU,66,0.039,0.438,414720,0.962,0.0129,9,0.0584,-5.481,1,0.26,140.831,4,0.483
113,System Of A Down,B.Y.O.B.,0EYOdF5FCkgOJJla8DI2Md,76,0.00662,0.556,255467,0.981,0.0,1,0.218,-2.688,0,0.128,101.423,4,0.716
114,Linkin Park,Numb,2nLtzopw4rPReszdYBJU6h,82,0.0046,0.496,185587,0.863,0.0,9,0.639,-4.153,1,0.0381,110.018,4,0.243
115,Pantera,Cowboys From Hell,2SgbR6ttzoNlCRGQOKjrop,71,0.00437,0.415,243533,0.908,0.0345,2,0.082,-9.701,1,0.0765,114.816,4,0.437
116,Rammstein,DEUTSCHLAND,1T8IRUJBga0JXioJZvxjBR,83,7.69e-05,0.515,322587,0.906,0.431,7,0.0934,-4.982,1,0.0445,120.132,4,0.194
117,Five Finger Death Punch,Far From Home,70WpP83384wgKixTKbt3Nb,57,0.00149,0.464,212493,0.688,3.85e-06,11,0.169,-5.352,0,0.0298,137.882,4,0.228
118,Judas Priest,Breaking the Law,2RaA6kIcvomt77qlIgGhCT,70,0.024,0.362,153840,0.961,9.35e-06,2,0.159,-5.664,1,0.0857,164.019,4,0.491
119,Metallica,Sad But True,1PhLYngBKbeDtdmDzCg3Pb,69,0.000819,0.633,323933,0.846,0.00139,7,0.0762,-6.347,1,0.0337,89.23,4,0.448
120,Volbeat,Cape Of Our Hero,2t7PpeHfNwPgkhz71wdAuQ,49,9.48e-05,0.516,229093,0.95,3.07e-05,0,0.111,-4.788,1,0.0432,104.359,4,0.583
121,In Flames,Stay with Me,6G7KraD6OUZ8lSMfgjiPr5,56,0.000975,0.424,316907,0.757,0.000608,5,0.129,-7.259,0,0.0364,95.043,4,0.244
122,Nickelback,When We Stand Together,4bCOAuhvjsxbVBM5MM8oik,68,0.000102,0.446,190787,0.9,1.89e-05,10,0.0404,-3.541,0,0.0489,187.961,4,0.88
123,Dio,Rainbow In The Dark,5qFxuUIAwJlzO60vqOiL7y,65,7.06e-05,0.508,252693,0.912,0.403,9,0.0492,-8.049,0,0.0368,117.582,4,0.682
124,Metallica,Hardwired,0QV3swr7L8MZr72lL2izV1,63,1.11e-05,0.128,189347,0.991,0.00362,11,0.219,-3.289,1,0.0582,186.124,4,0.53
125,Thin Lizzy,The Boys Are Back in Town,43DeSV93pJPT4lCZaWZ6b1,75,0.234,0.445,266720,0.706,0.000252,8,0.205,-9.803,1,0.0461,80.823,4,0.768
126,Volbeat,The Devil's Bleeding Crown,3TjQAc2PzWzlSDrnq61J1y,66,1.62e-05,0.32,238653,0.909,0.139,7,0.0443,-4.612,1,0.0412,109.649,3,0.21
127,Guns N' Roses,Welcome To The Jungle,0bVtevEgtDIeRjCJbK3Lmv,79,0.0232,0.446,272027,0.954,0.395,8,0.297,-8.069,1,0.0764,123.45,4,0.332
128,Hollywood Undead,Bullet,7MB22jLCA12Ev7Jjp3e1aU,66,0.179,0.681,197813,0.833,0.0,4,0.0677,-4.334,1,0.121,184.975,4,0.889
129,Red Hot Chili Peppers,Dark Necessities,2oaK4JLVnmRGIO9ytBE1bt,76,0.0722,0.7,302000,0.742,0.0199,5,0.11,-6.777,0,0.0716,91.959,4,0.197
130,In Flames,We Will Remember,6UCAWVo1Rcdrfw72MJWShS,56,0.000173,0.479,244899,0.939,6.05e-05,2,0.317,-5.192,0,0.073,92.495,4,0.391
131,Ozzy Osbourne,"Mama, I'm Coming Home",0S3gpZzlT9Hb7CCSV2owX7,69,0.0105,0.282,251867,0.656,0.0,8,0.0892,-6.557,1,0.0302,139.352,4,0.242
132,Metallica,Enter Sandman,5sICkBXVmaCQk5aISGR3x1,80,0.00213,0.577,331267,0.828,0.0114,6,0.0581,-8.691,0,0.0298,123.257,4,0.604
133,Alice Cooper,Poison,5XcZRgJv3zMhTqCyESjQrF,71,0.0327,0.28,270080,0.908,8.85e-06,2,0.18,-5.509,0,0.109,118.698,4,0.26
134,Nightwish,Nemo,2edSHS8PhbiPgLxQhMpMkO,57,0.000158,0.491,279373,0.744,0.000102,3,0.325,-6.306,1,0.0351,125.058,4,0.375
135,Linkin Park,Given Up,1fLlRApgzxWweF1JTf8yM5,68,0.00117,0.655,189293,0.885,0.000473,7,0.0448,-4.116,1,0.0438,100.088,4,0.938
136,Seether,Broken,5lzXML8WVfoQeUvEVakaHx,63,0.00897,0.405,258516,0.606,0.00101,3,0.143,-2.929,0,0.0366,123.777,4,0.188
137,Red Hot Chili Peppers,Snow (Hey Oh),2aibwv5hGXSgw7Yru8IYTO,80,0.127,0.432,335067,0.895,1.16e-05,11,0.141,-3.682,1,0.0504,104.458,4,0.625
138,Red Hot Chili Peppers,Californication,48UPSzbZjgc449aqz8bxox,82,0.0021,0.592,329733,0.767,0.00165,9,0.127,-2.788,0,0.027,96.483,4,0.328
139,Ghost,Cirice,6cgN2vyuaNpep38VQ0TIN5,52,0.00298,0.438,362098,0.797,7.89e-06,7,0.223,-5.566,0,0.0327,180.057,4,0.253
140,Skillet,Comatose,5pRElcsPZrgZXkoON2o5Go,67,0.00116,0.359,230427,0.955,0.0,4,0.349,-2.323,0,0.12,170.033,4,0.446
141,Rammstein,Sonne,3gVhsZtseYtY1fMuyYq06F,72,0.0054,0.51,272440,0.917,0.000133,4,0.396,-4.806,0,0.0854,75.098,4,0.313
142,Amon Amarth,Raven's Flight,6MUxFq07nqKi16xJ56CLZW,62,0.0005,0.484,320613,0.996,0.0817,10,0.382,-5.045,0,0.12,120.041,4,0.0684
143,Three Days Grace,I Hate Everything About You,6rUp7v3l8yC4TKxAAR5Bmx,75,0.00461,0.498,231480,0.83,0.0,6,0.139,-5.157,0,0.0421,89.342,4,0.453
144,Metallica,The Unforgiven II,6nswV1Lz3OZkaiCJfmVUOa,64,0.00055,0.497,396440,0.89,0.00129,8,0.255,-4.559,0,0.0445,133.047,4,0.249
145,Papa Roach,Falling Apart,1Ka4sX789wNftDGgjCO2h7,64,8.26e-05,0.528,188920,0.942,0.0,3,0.344,-2.825,0,0.0512,110.058,4,0.421
146,Faith No More,Easy,4Y3WqmBWmG23thvU9xEhMv,66,0.339,0.506,186960,0.554,0.000355,10,0.112,-6.743,0,0.0339,124.724,4,0.375
147,Five Finger Death Punch,Sham Pain,0nqIqABZcujg05mkixJV60,65,0.000176,0.554,209703,0.938,2.9e-06,11,0.147,-4.901,0,0.0532,96.5,4,0.4
148,Skillet,Awake and Alive,0nkzd3yNniB767zSDDdLZ3,69,0.0425,0.434,209493,0.939,0.0,4,0.491,-2.983,0,0.0593,159.932,4,0.569
149,Sabaton,Winged Hussars,3XmrptxAPr4ZNtf6aFAEpq,48,0.00612,0.538,233647,0.927,0.000192,6,0.27,-4.545,0,0.0309,92.002,4,0.699
150,Van Halen,Jump (Mixed) - Armin van Buuren Remix,23FH4EpUY4p2mqXjMyMsmj,44,0.000239,0.531,261159,0.642,2.13e-05,0,0.121,-10.358,1,0.0304,129.854,4,0.038
151,System Of A Down,Radio/Video,41pOIT2t1rvr2Trg1HQChZ,68,0.173,0.361,249227,0.921,6.95e-06,6,0.358,-2.468,0,0.0717,139.259,4,0.466
