,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
18,Maurice,Tom,1W9ks8AhfoXQj8zHGyqZY0,46,0.168,0.759,180074,0.627,0.0,4,0.227,-6.184,0,0.115,104.096,4,0.619
19,Johann Sebastian Bach,"Orchestral Suite No. 4 in D Major, BWV 1069: III. Gavotte",0R77F3rUB027MFknUPkGkI,11,0.844,0.547,120187,0.108,0.848,9,0.108,-20.414,1,0.0321,123.951,4,0.504
20,Kehlani,Footsteps (feat. Musiq Soulchild),4k6hX9RKD096K1NCjjJZLc,71,0.817,0.42,273349,0.638,0.0,2,0.371,-4.212,1,0.209,88.546,4,0.478
21,Boyce Avenue,Bitter Sweet Symphony,2ZEB8qtClnhlMt820qx7DM,44,0.817,0.512,240483,0.341,0.00548,5,0.116,-8.399,1,0.036,175.895,4,0.335
22,Alexander Oscar,Broken Lovers,1QzGfYJx1nEM7jdO3XcUcb,38,0.252,0.533,184724,0.608,0.0,1,0.417,-5.854,0,0.274,192.171,4,0.313
23,Bazzi,Caught In The Fire,29lG0RlQXa6Fms3DXs1TIT,66,0.148,0.728,169091,0.705,1.27e-05,0,0.34,-5.81,1,0.15,165.002,4,0.308
24,Fallulah,Bloodline,6tlOb9A4O6hgC6wi955Luc,37,0.00576,0.677,204269,0.906,6.57e-05,7,0.341,-4.858,1,0.0749,120.087,4,0.727
25,Isak Danielson,Bleed Out,1b0NxKjbbFKn1GvW2CDNZ0,53,0.186,0.476,206301,0.472,4.15e-05,0,0.111,-9.427,1,0.0343,73.169,4,0.147
26,K-phax,Pop Punk Prince,3PQA61waMRGrtkJIl2WAUQ,31,0.0663,0.771,185334,0.675,0.0,1,0.295,-6.481,1,0.0378,89.999,4,0.348
27,Jamaika,Picasso (feat. Branco),2weRHTdf4MOEL5YBVTwWKw,48,0.00743,0.825,178757,0.485,0.0,1,0.135,-6.774,0,0.422,141.213,4,0.391
28,Johann Sebastian Bach,"No. 27, A. - C. Rezitativ (Evangelist, Jesus, Chor) - Die Kriegsknechte aber",0S35WFggtilpygrZRSv16n,15,0.946,0.406,229759,0.216,0.0,11,0.137,-17.039,1,0.0766,125.182,3,0.299
29,Wolfgang Amadeus Mozart,"Flute Quartet No. 3 in C Major, K. 285b: Theme and Variations",4zXUFwQ5fKuCLOYZFc7zGB,18,0.973,0.405,764347,0.199,0.874,0,0.186,-16.446,1,0.0448,131.519,3,0.338
30,Johann Sebastian Bach,"Fugue in C Sharp Minor: Book I - No. 4, BWV 849",6PRc5BSfI84BhjIdOJgx6X,5,0.841,0.426,251600,0.345,0.27,0,0.0657,-17.72,0,0.0448,116.911,4,0.471
31,Britney Spears,My Only Wish (This Year),6WRkblRVnlmwWxdSILxW8f,0,0.219,0.67,254253,0.806,0.0,0,0.222,-4.823,1,0.0263,147.073,4,0.689
32,LNY TNZ,Anyway (feat. XERXESBAKKER) - Hard Mix,41GRG2vD1Cr3Ho5voCImq4,61,0.0578,0.613,170500,0.758,0.00453,11,0.0866,-3.785,1,0.0353,150.02,4,0.56
33,Johnny Orlando,Sleep,5d18CqN5MeNI2mKDRYAhu7,63,0.348,0.566,170400,0.642,0.0,5,0.079,-6.442,0,0.144,112.005,4,0.565
34,Lil Mosey,Bust Down Cartier,15AF6h7aQ0ibWzBbzAFLL9,74,0.045,0.632,148148,0.727,0.0,0,0.117,-7.353,1,0.0749,161.707,4,0.407
35,Rhys Lewis,Better Than Today,6MLHg35rlksBc5OBcdZvJi,72,0.736,0.387,230353,0.234,0.0,0,0.084,-8.861,1,0.0373,78.65,4,0.408
36,Lily Allen,Smile,5thHyDilj1hd1hMrTzAUis,5,0.000838,0.629,195053,0.649,7.18e-06,5,0.296,-6.005,1,0.0271,95.48,4,0.692
37,Westlife,Better Man - Orchestral Version,7cBlFlnrc9nfet8I9HRMPl,55,0.318,0.399,203493,0.483,0.0,11,0.254,-6.209,1,0.0497,75.0,4,0.287
38,Lil Pump,ION (feat. Smokepurpp),0PWnTLrryhbYaRSGF6CsHf,68,0.00837,0.899,141538,0.593,0.0,1,0.213,-7.143,1,0.294,155.881,4,0.904
39,Antonio Vivaldi,"The Four Seasons, Violin Concerto No. 3 in F Major, RV 293 ""Autumn"": II. Adagio molto",2ymJYqkEXEWxXgNsOURuUF,3,0.549,0.254,156267,0.0315,0.000187,2,0.0836,-31.969,1,0.0374,116.917,3,0.0329
40,Steve Aoki,Are You Lonely (feat. ISÁK),52EB2Gk1nkxZmbomJOXUde,77,0.0214,0.517,157333,0.793,0.00046,6,0.0892,-5.851,0,0.0367,90.06,4,0.176
41,P!nk,Hustle,01OFymiHwXOqOBBD1AtQJd,72,0.0802,0.716,175600,0.794,0.0,9,0.0859,-5.138,0,0.326,96.751,4,0.542
42,Claude Debussy,"Cello Sonata in D Minor, L. 135: I. Prologue: Lent - Sostenuto molto resoluto",2ttYBNyn15skA5RhcxL6L3,1,0.97,0.252,300027,0.0124,0.15,2,0.0784,-26.33,0,0.0413,95.194,3,0.0501
43,Johann Sebastian Bach,"Concerto for Two Violins in D Minor, BWV 1043: III. Allegro",50mGK8T8Y8q0T1awb7lKPQ,1,0.951,0.452,305027,0.265,0.00165,2,0.245,-15.778,0,0.0473,95.386,3,0.65
44,Lupe Fiasco,Hurt Me Soul,1n1qorSG5gAW2RGLUs55LE,3,0.161,0.436,262893,0.799,0.0,7,0.117,-4.129,1,0.248,167.295,4,0.587
45,Rita Ora,Only Want You (feat. 6LACK),1fPYcrgm9wODvukYw46vcg,72,0.0574,0.671,192439,0.547,1.55e-06,6,0.0855,-6.284,0,0.0526,82.034,4,0.336
46,Armin van Buuren,"A State Of Trance (ASOT 908) - Upcoming Events, Pt. 3",4pLstpKi6bubhYoX9PkMPa,30,0.00344,0.571,44460,0.822,0.0,7,0.349,-11.575,1,0.283,135.213,3,0.396
47,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,0byab45cmZntz74RxcASrf,65,0.0145,0.733,223533,0.839,0.000187,1,0.162,-2.84,0,0.0335,126.009,4,0.471
48,Wolfgang Amadeus Mozart,"Eine kleine Nachtmusik, K. 525: II. Romanze. Andante",23DlpW0xdvIDVfTEyrGzwP,8,0.702,0.294,370227,0.127,0.859,0,0.107,-18.677,1,0.0922,74.705,3,0.144
49,Ludwig van Beethoven,"Violin Sonata No. 5 in F Major, Op. 24 ""Spring"": III. Scherzo (Allegro molto) - Trio",5yU8B8ikXBueboj4ZrboWn,2,0.967,0.564,80227,0.244,0.341,5,0.115,-18.703,1,0.0402,119.701,4,0.717
50,Johann Sebastian Bach,"Brandenburg Concerto No. 6 in B-Flat Major, BWV 1051: III. Allegro",5NAVTLep8jeO2ryrViq4aL,1,0.957,0.585,371213,0.191,0.174,10,0.0915,-19.815,1,0.0417,108.443,1,0.934
51,Juice WRLD,ON GOD (feat. Young Thug),572BChNcXOIvtfn2TGmTKc,76,0.0925,0.797,250272,0.722,0.0,5,0.112,-6.23,0,0.0601,145.99,4,0.338
52,James Blake,Can't Believe The Way We Flow,6voR6zsWIn7vgZYGOFKYSZ,63,0.705,0.259,267200,0.536,0.000501,8,0.432,-10.309,1,0.0367,143.948,4,0.29
53,Peter Manos,You Don't Know Me,19czqg2sES22uiWenXX9dk,68,0.6,0.742,172307,0.362,2.47e-05,1,0.212,-11.661,1,0.196,123.986,4,0.331
54,Drake,November 18th,0JaVdpmiex2EP7bBzyKVTa,69,0.579,0.749,188189,0.476,0.0,11,0.1,-11.147,0,0.507,71.937,4,0.534
55,Wolfgang Amadeus Mozart,"Mozart: Die Entführung aus dem Serail, K. 384, Act 1: ""Konstanze, dich wieder zu sehen, dich!"" (Belmonte)",2ofAJX2xf3BbmXLQAaWQmF,18,0.984,0.315,296933,0.0908,4.55e-05,9,0.112,-20.093,1,0.0431,103.784,4,0.222
56,Andreas Jacobsen,On You,39Tkj5hi5tN5GdMr4JEmwr,34,0.653,0.858,212995,0.497,0.00173,6,0.0592,-12.071,0,0.24,115.008,4,0.761
57,Kamaya Painters,Endless Wave (ASOT 907) [Service For Dreamers],539kX2gtXzbZEY1R4Lx5Yq,41,0.000251,0.651,116370,0.732,0.911,3,0.096,-12.255,0,0.0366,137.986,4,0.863
58,Sigrid,Never Mine,72kcRldinFbhR4Vcid5ntE,59,0.00244,0.64,214913,0.585,0.0777,7,0.0978,-8.183,1,0.0619,179.871,4,0.224
59,Johann Sebastian Bach,"Orchestral Suite No. 2 in B Minor, BWV 1067: V. Polonaise & Double",4uXvbsTXbnJ6px9Mt5e7xp,18,0.982,0.437,72816,0.0845,0.567,11,0.524,-16.875,0,0.0434,113.029,4,0.651
60,The Doobie Brothers,China Grove,2R3NY4PWf5lWmY74dmVe3E,5,0.303,0.629,195027,0.936,0.00141,9,0.0849,-5.852,1,0.0404,145.683,4,0.757
61,Juice WRLD,Demonz (feat. Brent Faiyaz) - Interlude,5ZOEulH7fvK4ZkMLTOyKL0,76,0.268,0.502,95267,0.309,0.279,6,0.127,-11.389,1,0.0601,169.522,1,0.18
62,MOTi,Sink Deeper,1FygQOutlqz39rIlrHFXQG,47,0.112,0.497,191111,0.719,0.0,2,0.0526,-3.995,0,0.0626,105.697,4,0.532
63,Ariana Grande,bad idea,5Il6Oe7lr5XM7A0cWbVQtr,87,0.0268,0.847,267107,0.579,0.0545,1,0.102,-5.314,1,0.0719,137.998,4,0.569
64,Armin van Buuren,"A State Of Trance (ASOT 908) - This Week's Service For Dreamers, Pt. 4",1rhPOkwjgBFX9YhZfO76Nx,35,0.139,0.53,34660,0.576,0.0,7,0.316,-11.232,1,0.319,174.788,5,0.882
65,Wolfgang Amadeus Mozart,"Mozart: Symphony No. 25 in G Minor, K. 183/173dB: I. Allegro (Excerpt)",2vI31CKC3bf22f9YNoQbiQ,30,0.985,0.42,284587,0.194,0.879,7,0.189,-14.936,0,0.0364,79.25,4,0.278
66,Gobs,Ik' Tid,6aYHijR3fHkASjzBGms4cy,50,0.457,0.761,164140,0.571,0.0,11,0.17,-6.029,0,0.0467,119.905,4,0.649
67,Calvin Harris,I'm Not Alone - 2009 Remaster,1ndptsbP6s7WV3fTnp1j74,46,0.0133,0.613,216805,0.961,0.0212,6,0.213,-4.252,1,0.0312,128.012,4,0.166
68,Johann Sebastian Bach,"Brandenburg Concerto No. 4 in G Major, BWV 1049: I. Allegro",3Svmaa2rh80xJgHMOUyzjc,3,0.933,0.427,474480,0.25,0.05,7,0.431,-19.549,1,0.0807,81.671,4,0.697
69,Antonio Vivaldi,"Flute Concerto in D Major, RV 428 ""Il Gardellino"": II. Cantabile",0zyW1uuS2TEhicb6k9OlYz,2,0.841,0.342,141827,0.0914,0.0979,2,0.0583,-21.824,1,0.0509,69.999,4,0.447
70,Armin van Buuren,"A State Of Trance (ASOT 908) - Upcoming Events, Pt. 2",1zzF4Y3bHO17zeSPmkqLPz,30,0.0417,0.588,31400,0.828,0.0,7,0.155,-11.495,1,0.298,94.513,3,0.842
71,Tom Walker,Not Giving In,0zk3x9oTDLLzcWERM5Or5X,67,0.632,0.471,228921,0.724,0.0,2,0.109,-7.174,0,0.0873,159.961,4,0.485
72,R3load,Lies,6e51PKolOzfLb3q3Ru1ik2,40,0.000373,0.588,151563,0.77,0.00505,2,0.101,-7.043,1,0.0415,95.005,4,0.219
73,Ciara,Thinkin Bout You,3H92VwBbuWN5O3X1tVjAyx,68,0.121,0.893,228560,0.73,0.0075,6,0.0939,-4.375,0,0.0437,106.988,4,0.819
74,Wolfgang Amadeus Mozart,"Le Nozze di Figaro, K. 492: Overture",2AzQYM7MmEVrqReESOH5qX,35,0.891,0.287,240617,0.162,0.911,2,0.11,-15.495,1,0.0355,148.268,4,0.329
75,Jasmine Thompson,loyal,3U0k0oCPil3u5z11474K96,29,0.41,0.452,226570,0.401,9.84e-06,8,0.127,-6.67,1,0.0594,67.482,3,0.106
76,Kehlani,Feels,4BOikd4oZjOYMde9AXfrTo,76,0.259,0.369,181140,0.609,4.1e-05,9,0.133,-4.477,0,0.184,80.362,1,0.381
77,Frédéric Chopin,"Cello Sonata in G Minor, Op. 65: I. Allegro moderato",5fowjrqi4kSeuUVDkTB5OU,2,0.99,0.204,953227,0.0782,0.919,7,0.0654,-24.055,0,0.0398,98.993,4,0.0452
78,Elias Boussnina,She Will,72sKWAayd03NB478XBryOR,33,0.31,0.425,199707,0.487,0.0,9,0.0677,-7.207,0,0.0654,149.327,4,0.193
79,Becky Hill,Losing - Icarus Remix,6NmVqhOyWYJAsQL7NUyqBK,0,0.00144,0.662,246882,0.821,0.066,9,0.0896,-6.91,1,0.0449,122.011,4,0.675
80,Tyla Yaweh,Who Shot Johnny?,0et3KfGLKitEvAnvzIa4X0,64,0.0428,0.887,165869,0.627,0.0,9,0.109,-4.14,0,0.0468,127.108,4,0.326
81,Christian French,heavy snow,6RMryEPk1eidOmUwGuMUIV,56,0.254,0.516,221360,0.519,0.0,10,0.106,-8.1,0,0.0358,120.094,4,0.143
82,Ludwig van Beethoven,"Violin Sonata No. 8 in G Major, Op. 30 No. 3: I. Allegro assasi (Live)",0DYxCjpSADEzmSxjeeJnf1,5,0.99,0.473,248093,0.196,0.835,7,0.254,-20.303,1,0.041,150.99,4,0.594
83,MARUV,Siren Song,1RgSs1Jy3QHiacsnMxAAL2,60,0.039,0.729,171130,0.792,0.00622,4,0.104,-4.579,0,0.0334,115.024,4,0.667
84,Mac DeMarco,Nobody,46SWSNRB3oAAOu21Apj22z,70,0.776,0.877,212460,0.178,0.0193,3,0.107,-13.987,1,0.102,74.997,4,0.442
85,Frédéric Chopin,ノクターン 第5番 嬰ヘ長調 作品15-2,0w7Txttep0Ri6Ce47k3GcJ,25,0.992,0.265,181756,0.0399,0.886,6,0.108,-29.231,1,0.0478,72.514,4,0.0477
86,Barselona,"Elskede At Drømme, Drømmer Om At Elske",1Z360UrBxnLoVV05mJczDh,40,0.195,0.31,290291,0.546,0.0148,1,0.0968,-8.478,1,0.0337,100.343,4,0.276
87,Wolfgang Amadeus Mozart,"Eine kleine Nachtmusik, K. 525: Rondo. Allegro",6fw6C2azABA8uZiClMwk7N,9,0.954,0.565,162253,0.291,0.931,7,0.0883,-16.262,1,0.0396,131.464,4,0.731
88,Jay Sean,With You,1lnPygfVghWoKJAxaStV98,65,0.372,0.786,194053,0.576,0.0,10,0.0565,-6.579,0,0.0417,130.031,4,0.725
89,Johann Sebastian Bach,"The Well-Tempered Clavier, Book 1: Fugue No. 8 in E-Flat Minor, BWV 853/2",4Jry5Q884ckXjQglBJEL7C,27,0.905,0.523,323526,0.26,0.97,2,0.0383,-25.546,0,0.0465,136.2,4,0.764
90,Love Shop,Druknet Senegal Vin,67cMRWYol6acmVzkQzCtfl,31,0.000385,0.701,632874,0.706,0.225,6,0.0707,-9.935,0,0.0273,104.016,4,0.9
91,Juice WRLD,Feeling,2Jh3UqxnHJMyzMzku4uOtE,81,0.234,0.712,201920,0.515,0.0,10,0.205,-6.004,0,0.0857,160.0,4,0.563
92,Nicky Ash,Beautiful,0yHlplEkGG1J8kuiRqApli,34,0.8,0.297,177428,0.355,0.0,7,0.124,-5.418,1,0.0299,154.715,4,0.173
93,Antonio Vivaldi,"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": I. Allegro non molto",4XpI4t5S8i46655yO0USo4,8,0.89,0.458,206693,0.276,0.972,5,0.11,-17.284,0,0.0441,153.632,4,0.462
94,P!nk,Walk Me Home - R3HAB Remix,7wJFBZXG4AFQS9YwBQLkqL,0,0.0454,0.658,159000,0.731,1.1e-05,1,0.344,-4.089,1,0.0716,90.003,4,0.319
95,Wolfgang Amadeus Mozart,"Mozart: Duo No. 1 for Violin and Viola in G Major, K. 423: II. Adagio",17dOo6DaGIIurUMnKAAfNA,14,0.977,0.134,250840,0.0122,0.00585,0,0.105,-31.224,1,0.0525,87.812,4,0.109
96,Lena,don't lie to me,5EfMVE2wRmderPBSsEE8j7,69,0.371,0.831,205504,0.626,0.0,0,0.201,-5.85,0,0.0874,99.971,4,0.789
97,Johann Sebastian Bach,"French Suite No. 2 in E Flat Major, BWV 815: VI. Air",5w7BM0LD7drWsiY1kZkD7Q,4,0.907,0.415,155800,0.287,0.953,11,0.0851,-23.597,0,0.071,142.629,4,0.976
98,Wolfgang Amadeus Mozart,"String Quartet No. 15 in D Minor, K. 421/417b: III. Menuetto and Trio - Allegretto",5xaq3sdAT1mlwDaRtS50bP,27,0.956,0.347,226347,0.0873,0.125,9,0.213,-18.033,1,0.0439,70.748,3,0.185
99,Deep Purple,Fireball,6mb58vdLsT6idXB0AVFhD7,2,0.000672,0.557,204133,0.903,0.0052,6,0.12,-12.029,0,0.058,121.267,4,0.908
100,Barselona,Fra Nu. Til For Altid,28vrGKF6Tt7GbGT4tNUXMi,34,0.805,0.248,216055,0.0907,0.0811,2,0.274,-17.383,1,0.0376,76.678,3,0.0694
101,Jmg,Pretty Pebble Spa & Resort,5j9YarY2vVZ1AETwGRBxQg,36,0.0896,0.183,96993,0.051,0.156,5,0.207,-23.955,1,0.0415,57.614,4,0.0585
102,Mohombi,Hello,4s2QheDmwez4q3AhCyaGWc,74,0.017,0.643,183626,0.714,0.0,2,0.0487,-4.263,0,0.0426,90.991,4,0.372
103,Alanis Morissette,Not the Doctor - Acoustic Version,0A8oZukgNp8ZDyIkxfJ2xB,1,0.0323,0.572,264853,0.733,0.0,4,0.106,-6.63,0,0.0359,81.995,4,0.39
104,Valcos,Without You,7wLSVFhg3zcc83gpa2n0WI,49,0.0363,0.561,157241,0.791,0.0154,9,0.148,-8.158,1,0.0863,145.026,4,0.314
105,Johann Sebastian Bach,"English Suite No. 2 in A Minor, BWV 807: II. Allemande",1tTAJrwzgLuEFgoaqwMkV1,6,0.89,0.345,273600,0.279,0.0931,8,0.0741,-19.63,0,0.0351,94.737,4,0.742
106,Johann Sebastian Bach,"St. John Passion, BWV 245: No. 3, O große Lieb, o Lieb ohn alle Maße (Live)",0tPEEus5LHv7Vx84jiQ0hu,11,0.912,0.0844,45973,0.17,0.589,7,0.203,-21.0,0,0.0436,189.534,3,0.125
107,Johann Sebastian Bach,"Orchestral Suite No. 2 in B Minor, BWV 1067: VI. Menuett",2IAe3fImnWOeROeDJzyYLg,13,0.93,0.58,87627,0.0731,2.77e-06,11,0.322,-21.32,0,0.0392,103.506,3,0.721
108,Olivia O'Brien,Just Friends,5ApJZJY5LTXpEcroZKEyMx,60,0.791,0.447,133680,0.247,3.85e-05,3,0.297,-10.479,0,0.0327,77.791,3,0.291
109,Wolfgang Amadeus Mozart,"Mozart: Canon for 4 Voices in F Major, K. 560: ""O du eselhafter Martin""",07a2Wt4pFSYY9NVoSNht1L,16,0.971,0.651,167027,0.316,0.0,0,0.102,-18.363,1,0.157,133.527,4,0.543
110,Johann Sebastian Bach,"Orchestral Suite No. 2 in B Minor, BWV 1067 (Arr. for Recorder Trio): VII. Badinerie",1eKk1di6BdJFaT6O1h2gIL,15,0.9,0.489,87027,0.195,0.896,2,0.1,-19.06,0,0.0686,64.282,4,0.725
111,Johann Sebastian Bach,"Violin Sonata in E Minor, BWV 1023: III. Allemande",6tefZMuRSTiZxulbgDZKYz,21,0.917,0.433,236400,0.27,0.0,4,0.269,-9.088,0,0.0527,135.33,4,0.597
112,Austin Brown,Backup Plan,0REI5Ow0WVjot8bO3bVPN6,56,0.0786,0.574,196000,0.67,0.0,7,0.231,-4.946,0,0.251,105.011,4,0.645
113,Johann Sebastian Bach,"Partita No. 2 in C Minor, BWV 826: VI. Capriccio",7jdbKeJVEdddkU0K5MrxOw,6,0.759,0.336,275600,0.574,0.894,11,0.0818,-16.224,0,0.0349,90.347,4,0.935
114,Johann Sebastian Bach,"The Well-Tempered Clavier, Book 1: Fugue No. 18 in G-Sharp Minor, BWV 863/2",5HBbYJclXE3cQ2SJdkIDpr,24,0.975,0.517,176628,0.245,0.0864,7,0.0989,-23.654,0,0.0424,120.39,4,0.563
115,filous,All My Friends Are Rich,3KhWB14V9I1XRxr23ulseU,61,0.278,0.753,185323,0.562,0.0,10,0.38,-7.045,1,0.0474,96.026,4,0.579
116,ID,Ultra Music Festival Miami 2019 ID 4 (Mixed),1xQWqZGFY4xz0MUQIItfMG,37,0.00153,0.449,247269,0.876,7.06e-05,1,0.289,-11.445,0,0.17,131.957,4,0.0907
117,Smil!,Fri,6qqxmSMYAUTADaY5PauycM,41,0.048,0.395,214995,0.658,0.0,8,0.127,-7.716,0,0.178,91.853,4,0.447
118,Bring Me The Horizon,mother tongue,5IwUFTiNkarb5HEtNRtRtc,70,0.0196,0.598,217425,0.872,0.0,6,0.326,-4.567,0,0.0328,107.009,4,0.609
119,NAV,Why You Crying Mama,03Q1Tz2OxlA3sRrbXxmG3V,66,0.424,0.74,253172,0.454,0.0,0,0.106,-7.521,1,0.415,76.507,4,0.412
120,Vampire Weekend,Sunflower (feat. Steve Lacy),2nBkgxlht8knPvUQN5Tmdk,72,0.406,0.863,137600,0.576,0.00824,8,0.141,-5.691,1,0.0567,100.03,4,0.932
121,Loud Luxury,Body on My (feat. brando),1mkWmYFHw1C4SYtJH6b8qA,48,0.0399,0.744,192507,0.726,0.0,1,0.374,-4.675,1,0.0463,121.985,4,0.687
122,CeeLo Green,Mother May I,41mONZiHigUC5bESwDuyqK,2,0.0131,0.569,299333,0.82,1.63e-05,5,0.219,-4.779,0,0.0461,173.949,3,0.596
123,Hellberg,Headlights - Madison Mars Remix,0w6kxpXufsj7lUk79Nw9cX,57,0.00267,0.408,174773,0.979,0.00338,1,0.238,-1.501,1,0.136,124.569,4,0.315
124,Tom Walker,Just You and I - Paul Woolford Remix,2NBgfdrHa281oTjYQtublb,63,0.13,0.326,223666,0.815,0.814,9,0.143,-9.916,1,0.0339,122.997,4,0.614
125,Johann Sebastian Bach,"The Well-Tempered Clavier, Book 1: Prelude No. 11 in F Major, BWV 856/1",21xlPEdPz0s4HNul2vM4rX,26,0.908,0.156,90400,0.317,0.0744,1,0.165,-23.318,0,0.033,152.989,4,0.923
126,Billie Eilish,when the party's over,43zdsphuZLzwA9k4DJhU0I,89,0.978,0.454,196077,0.111,5.89e-05,4,0.0898,-14.038,1,0.0635,124.155,3,0.187
127,Johann Sebastian Bach,"Magnificat in E-Flat Major, BWV 243a: I. Magnificat anima mea (Chorus)",3Ty1CC0YsC8wDhsU6vOnyL,1,0.945,0.498,164960,0.381,0.753,2,0.115,-16.77,1,0.0296,101.009,3,0.659
128,YNW Melly,Butter Pecan - Bonus Track,4gVX26KwlsIh9Uh7hKIRjp,71,0.157,0.808,222592,0.524,0.0,5,0.136,-9.008,0,0.354,129.978,4,0.423
129,Gunna,Out The Hood,3OGGzDmPU14szwANX5tbbn,70,0.375,0.84,155873,0.427,2.55e-05,5,0.111,-9.777,0,0.376,147.931,4,0.445
130,Ludwig van Beethoven,"8 Variations on ""Une fièvre brûlante“, WoO 72",2zreGEoBEQCzSBjkQsxYPH,1,0.994,0.376,406240,0.112,0.909,0,0.112,-20.99,1,0.0416,76.761,4,0.23
131,Tiësto,My Whistle,7nLDTwNkVr4RWPjJCdYv5b,60,0.119,0.699,155625,0.919,0.0192,1,0.357,-3.847,1,0.271,128.049,4,0.447
132,Witt Lowry,HURT,4BBwTC4qpcMrU6d438Up1x,67,0.317,0.692,260769,0.729,0.0,0,0.293,-8.261,1,0.418,129.896,4,0.327
133,Catfish and the Bottlemen,2all,0cDEFCbsDMQbxKodJyRhsK,71,0.00246,0.396,188440,0.778,0.00291,7,0.0952,-3.99,0,0.0718,166.846,4,0.362
134,Antonio Vivaldi,"Mandolin Concerto in C Major, RV 425: Mandolin Concerto in C Major, RV 425: II. Largo",22osp0KBZ29uUAb984ryQl,3,0.814,0.493,216507,0.0444,0.0405,9,0.277,-24.229,0,0.0412,64.767,4,0.146
