,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
14,ZK,Vito,6FsfxwiIYQuLBRbXtWcwGp,50,0.197,0.752,169172,0.512,1.17e-05,11,0.0976,-7.881,1,0.312,159.926,4,0.436
15,Ella Mai,Boo'd Up,0At2qAoaVjIwWNAqrscXli,79,0.0862,0.561,256064,0.779,0.0,10,0.078,-5.107,0,0.0531,81.965,4,0.235
16,Rasmus Seebach,Bli' Her Lidt Endnu,1eNP5I0fVsqDnJRWbodZSQ,49,0.511,0.686,224720,0.56,0.0,2,0.0956,-6.862,1,0.0329,140.952,4,0.599
17,Isaiah,It's Gotta Be You,6cAKeFFYW2aClZSUyvqAEW,71,0.221,0.433,193447,0.745,0.0,8,0.0981,-4.632,1,0.0377,95.472,4,0.588
18,Nelly Furtado,Say It Right - Main,2aI21FnmY7TJVKeMaoQZ0t,66,0.0476,0.872,223080,0.872,0.00112,1,0.0543,-6.328,1,0.139,116.948,4,0.809
19,Pia Mia,Bitter Love,4wOXx92SlZWxNtuBytlMsK,67,0.146,0.365,217809,0.652,0.0,7,0.114,-2.666,1,0.0356,101.65,3,0.143
20,Maroon 5,Cold (feat. Future),2NlTOhsAamXOaZciOXbITb,72,0.14,0.693,234308,0.717,0.0,9,0.0464,-6.346,0,0.107,99.836,4,0.412
21,Papa Roach,Last Resort,5W8YXBz9MTIDyrpYaCg2Ky,79,0.000481,0.589,199907,0.89,0.00082,4,0.201,-3.719,0,0.0603,90.598,4,0.692
22,Mads Langer,Move Mountains,0jjiltOOJZC5erW4VLfQoi,45,0.378,0.48,186687,0.589,0.0,4,0.112,-6.523,0,0.0671,74.934,1,0.582
23,Mike Posner,Cooler Than Me - Single Mix,2V4bv1fNWfTcyRJKmej6Sj,73,0.179,0.768,213293,0.82,0.0,7,0.704,-4.63,0,0.0475,129.969,4,0.625
24,Carly Rae Jepsen,Call Me Maybe,20I6sIOMTCkB6w7ryavxtO,75,0.0162,0.782,193400,0.6,1.81e-06,7,0.108,-6.532,1,0.0416,120.05,4,0.612
25,Flo Rida,Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,72,0.0588,0.706,248133,0.89,0.00286,1,0.306,-4.444,0,0.0688,128.011,4,0.684
26,Ukendt Kunstner,Baby,5FPuQAGmBtEus1TZtsw0aM,42,0.13,0.577,187257,0.662,0.0,6,0.142,-8.358,0,0.0771,163.933,4,0.446
27,Gulddreng,UPN,7kqzLGw8qLEWN9CxSkii1o,46,0.182,0.754,195154,0.656,0.0,11,0.111,-5.756,0,0.0706,106.019,4,0.518
28,Fergie,Fergalicious,6Q44rxzH39y2tjic98Spo5,66,0.0552,0.907,292339,0.576,0.0,8,0.13,-7.696,0,0.35,129.049,4,0.79
29,Christina Aguilera,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",7GbqE3MlkKosIaCvf50JRK,72,0.0144,0.76,264893,0.801,1.49e-05,5,0.665,-3.769,1,0.0534,109.919,4,0.653
30,Nephew,Rejsekammerater (feat. Nik & Jay),3Jt4Tx40sZZFsj3HgsQLNL,49,0.0269,0.615,242852,0.745,0.000692,9,0.185,-6.45,0,0.0403,124.914,4,0.319
31,C.V. Jørgensen,Costa Del Sol (En Inciterende Flamenco),7APrqpJyEIkUMEtKerIz88,43,0.289,0.61,240733,0.626,0.0,5,0.315,-8.773,1,0.0318,130.452,4,0.837
32,ZAYN,Let Me,0aVsVsOYDSEEigiwTrIab9,75,0.239,0.46,185373,0.566,5.93e-06,9,0.0967,-5.637,1,0.0516,168.419,4,0.19
33,Years & Years,All For You,2ehnD9UaRVYK6GeUmBFCez,68,0.135,0.65,219640,0.718,9.53e-05,1,0.106,-4.365,0,0.0384,114.034,4,0.686
34,Cher,If I Could Turn Back Time,6mYrhCAGWzTdF8QnKuchXM,73,0.244,0.654,239827,0.566,0.0,11,0.123,-10.313,1,0.0268,108.293,4,0.527
35,Train,"Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,83,0.185,0.673,216773,0.886,0.0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795
36,Lady Gaga,Paparazzi,02XnQdf7sipaKBBHixz3Zp,70,0.113,0.762,208307,0.692,0.0,5,0.094,-3.973,0,0.0438,114.906,4,0.397
37,Lauv,Superhero,1Fo4OvzP9PThFKMeMIAEYu,79,0.82,0.681,179998,0.34,0.0,7,0.285,-8.617,1,0.0339,129.98,4,0.417
38,Ellie Goulding,On My Mind,5a7NdkF09AfD0H607eiOkX,68,0.258,0.702,213445,0.705,5.93e-06,0,0.0879,-6.666,1,0.0543,154.911,4,0.743
39,Jax Jones,Ring Ring (feat. Mabel & Rich The Kid),3pSfoP1xZllxEuZ6Oh6ebn,76,0.172,0.779,217613,0.641,2.03e-06,1,0.102,-4.912,0,0.141,107.032,4,0.638
40,Ukendt Kunstner,Langt Væk,1QoumKetEQwVg8dzJyFlk9,51,0.706,0.682,481387,0.604,0.00244,11,0.0971,-9.628,0,0.047,149.999,4,0.143
41,Justin Bieber,As Long As You Love Me - Acoustic Version,1kN9UiyOSRVCrSc49ft0lp,58,0.768,0.552,221693,0.311,0.0,11,0.089,-9.186,0,0.0347,135.497,4,0.464
42,Zara Larsson,I Can't Fall in Love Without You,4VPXFi4vFTtS9wHe6oMQaT,78,0.784,0.485,180640,0.332,0.000122,4,0.146,-9.244,1,0.0338,130.813,4,0.273
43,Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",3B7udSGy2PfgoCniMSb523,77,0.559,0.581,300840,0.0549,0.0,10,0.0718,-20.514,0,0.0397,152.037,4,0.234
44,Beyoncé,7/11,02M6vucOvmRfMxTXDUwRXu,75,0.0128,0.747,213507,0.705,0.0,9,0.126,-5.137,0,0.126,136.024,4,0.56
45,Bruno Mars,That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,85,0.013,0.853,206693,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86
46,KIDS SEE GHOSTS,4th Dimension,6JyEh4kl9DLwmSAoNDRn5b,72,0.278,0.765,153351,0.542,1.87e-05,1,0.609,-6.755,1,0.39,171.945,4,0.734
47,Johnny Deluxe,Elskovspony,0gloEpnKRspgRbp5jI7Bbd,50,0.00829,0.676,190173,0.819,2.26e-05,1,0.101,-4.692,0,0.0652,97.459,4,0.767
48,Quinn XCII,Tough (feat. Noah Kahan),3a1Zmq0P1E6W80x8EOcVNP,71,0.388,0.729,178133,0.57,0.0,10,0.111,-7.047,1,0.0554,93.125,4,0.687
49,Clean Bandit,Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,81,0.259,0.707,212459,0.629,1.6e-05,0,0.138,-4.581,0,0.0563,122.863,4,0.457
50,Justin Bieber,All Around The World,1Mg8vLBYwizu7AuhYQO64V,63,0.019,0.689,244547,0.816,2.42e-06,3,0.181,-3.951,0,0.178,127.958,4,0.775
51,NAV,8 To A 4,7kVNc3Mpzc9iOjqnai93E3,66,0.168,0.805,165556,0.561,0.0,1,0.123,-6.546,1,0.409,162.047,4,0.569
52,Skinz,I Min Zone,5nFDTvp41gO5ctf7LnFEI1,52,0.2,0.715,177239,0.622,0.0,0,0.154,-6.243,1,0.143,78.017,4,0.523
53,Anne Linnet,Tusind stykker,3wqYQbDzFYKytO7uVLQtHD,49,0.281,0.783,261960,0.312,1.93e-05,8,0.106,-12.499,1,0.0362,127.951,4,0.621
54,Maroon 5,Payphone,1XGmzt0PVuFgQYYnV2It7A,77,0.0188,0.743,231173,0.752,0.0,4,0.287,-4.813,1,0.0414,110.015,4,0.545
55,BlocBoy JB,Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,86,0.00104,0.922,181263,0.581,5.86e-05,10,0.105,-7.495,1,0.27,140.022,4,0.595
56,Khalid,Twenty One,1NgCWYuBLfqBDA3b8MgSVU,74,0.212,0.776,184200,0.445,0.00409,9,0.124,-8.574,1,0.0371,109.981,4,0.405
57,Sneakers,Sui-Sui,2YGjOfjaXmLKxoeUQSys3J,39,0.0553,0.474,227293,0.796,2.35e-05,6,0.221,-8.03,1,0.0346,125.607,4,0.685
58,Sabrina Carpenter,Sue Me,3WVhkjB7Y4xFruqoCAajBb,80,0.0422,0.46,179227,0.809,5.04e-05,6,0.138,-5.415,1,0.326,157.184,4,0.609
59,Kodaline,Brother,6dVa7xk5dOoT6pOkDw1TMH,69,0.341,0.493,201980,0.636,0.0,10,0.201,-5.894,1,0.049,120.136,4,0.228
60,Sleiman,Bomaye,0wLNTRg5WPJKxoPbIxPfHl,49,0.559,0.823,222439,0.749,0.0,10,0.146,-5.033,0,0.0541,122.997,4,0.714
61,The Weeknd,Sidewalks,4h90qkbnW1Qq6pBhoPvwko,71,0.147,0.542,231360,0.721,0.0,1,0.348,-5.136,0,0.0625,149.831,4,0.623
62,Demi Lovato,Heart Attack,1V6gIisPpYqgFeWbMLI0bA,75,0.0738,0.504,210840,0.785,0.0,8,0.239,-4.802,1,0.104,173.968,4,0.502
63,Justin Bieber,Nothing Like Us - Bonus Track,30Co9eN7JHPf1i2wEyVSMJ,66,0.987,0.425,199800,0.156,5.13e-05,0,0.16,-14.365,1,0.0486,166.877,4,0.551
64,Dean Lewis,Half A Man,6WU74yOM3Evu2hoyy2g5g5,68,0.855,0.507,179120,0.204,0.0,0,0.143,-11.575,1,0.0504,77.765,4,0.343
65,Ukendt Kunstner,Overleve,36RlgMp6EFHKc2NEQ882nF,53,0.662,0.516,433535,0.394,0.00268,11,0.547,-11.324,0,0.274,118.007,4,0.0393
66,BTS,Save Me,54s6sdPuMjVtdB5d5KFzTC,74,0.0269,0.614,196506,0.823,0.0,1,0.0783,-3.48,1,0.062,139.949,4,0.539
67,James TW,Say Love,6r3JPmyGO3Gbpyx1FD5txL,78,0.118,0.752,219440,0.449,1.29e-06,1,0.354,-7.541,1,0.0594,84.029,4,0.549
68,Page Four,Sommer,5Vpa6tMEkefh0VQIHwS1f8,43,0.00475,0.682,246160,0.788,0.0,1,0.15,-5.486,1,0.0286,110.024,4,0.661
69,Fouli,Million,3bsjdAwV1wjPM0abu8Lutl,60,0.0656,0.779,171247,0.665,0.0,10,0.0802,-6.077,0,0.175,139.902,4,0.511
70,Gryffin,You Remind Me (feat. Stanaj),3Iqbhajo4nRQJU7ThH77Rt,63,0.111,0.573,217250,0.881,0.0,3,0.222,-4.688,0,0.0331,128.926,4,0.419
71,Kim Larsen,Tante Olgas Briller,25QuVnrd6Bb2LmJSHhnBY3,41,0.00796,0.57,184013,0.693,0.0,7,0.203,-7.233,1,0.0309,117.917,4,0.925
72,Clara,Slippin´,6JoAgevkkygKmFl1CSt0TR,44,0.0134,0.714,207210,0.757,2.81e-06,7,0.0462,-6.095,1,0.283,193.948,4,0.24
73,Rasmus Seebach,Først Lige Begyndt,65zxtHAumqdjV2JqzZmKVG,43,0.244,0.806,196240,0.535,0.0,11,0.0914,-7.032,1,0.0664,104.959,4,0.551
74,ZAYN,fOoL fOr YoU,6lvsJDZ7336YmpBzcNGhbe,71,0.281,0.52,202213,0.513,0.0,7,0.0976,-7.208,1,0.0256,77.903,4,0.17
75,Shawn Mendes,In My Blood - Acoustic,6Pce5yn5oOSDB6hZm8Ou2U,72,0.733,0.57,212933,0.519,0.0,5,0.139,-5.671,1,0.0309,139.701,4,0.24
76,Maximillian,Beautiful Scars,4kS01K2URu522IomkGOFHl,55,0.369,0.7,194757,0.457,0.0,7,0.106,-8.667,1,0.0621,144.905,4,0.433
77,BLACKPINK,Hope Not,7mW8ar9hy7GSeH4lohyOKs,67,0.42,0.484,191030,0.423,0.0,4,0.0924,-5.056,0,0.027,110.727,4,0.24
78,TV-2,Nærmest Lykkelig,5V13p5RZpk6vX03G7Cm5vR,38,0.0228,0.667,236373,0.697,0.000514,0,0.0917,-8.136,0,0.0324,89.485,4,0.682
79,The Weeknd,I Feel It Coming,3dhjNA0jGA8vHBQ1VdD6vV,81,0.426,0.773,269187,0.819,0.0,0,0.0679,-5.946,0,0.118,92.99,4,0.585
80,HEDEGAARD,Ready To Love You,1f6BCvvF3Ww5jZhmEnvyFv,64,0.0377,0.668,209047,0.783,0.0,0,0.376,-5.105,1,0.08,103.205,4,0.382
81,Justin Bieber,What Do You Mean?,4B0JvthVoAAuygILe3n4Bs,79,0.61,0.837,205680,0.571,0.000898,5,0.0849,-8.273,0,0.0922,125.034,4,0.801
82,Specktors,Fuck Mig,6F6v16exL0vaQXbNcFvSXb,41,0.0169,0.736,169813,0.902,0.0,10,0.268,-4.018,1,0.0495,114.995,4,0.953
83,Lewis Capaldi,Someone You Loved,2TIlqbIneP0ZY1O0EzYLlc,92,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446
84,The Lumineers,Ophelia,5NORWMFC27ywGSZxi8uquP,71,0.595,0.663,160097,0.582,0.00021,5,0.0849,-6.451,1,0.0284,76.047,4,0.59
85,Benjamin Rihan,Når Du Ser Mig Nu,0ZmrUkajjQ99LJumM1x6Et,44,0.124,0.683,159679,0.6,2.47e-06,11,0.446,-6.103,1,0.101,99.783,4,0.71
86,Sleiman,Desperado,2Orci2AXQhZmRYGlN2XscZ,46,0.547,0.775,172000,0.563,0.000697,10,0.118,-8.185,0,0.0794,119.988,4,0.619
87,Lewis Capaldi,Fade,3kWYYmYKM35SiZjlDLvkbC,65,0.258,0.419,244054,0.412,0.0,7,0.0939,-10.384,1,0.0453,137.916,4,0.094
88,T-Pain,Buy U a Drank (Shawty Snappin'),2aIdVb8v9KTpEZnftkz2mD,78,0.0108,0.451,227960,0.55,0.0,1,0.0737,-8.137,1,0.262,80.001,4,0.594
89,Spice Girls,Wannabe,1Je1IMUlBXcx1Fz0WE7oPT,82,0.101,0.768,173027,0.864,0.0,11,0.162,-6.145,1,0.0324,110.008,4,0.891
90,HRVY,Personal,33KJ2xFYONOlIYDBg6wPx8,73,0.114,0.755,198040,0.536,0.0,8,0.0282,-5.605,1,0.12,138.969,4,0.882
91,Hearts & Colors,Lying To Myself,3GPD0sa8NqrEmlGzkhKrAN,51,0.837,0.455,210474,0.479,6.5e-06,11,0.573,-10.501,0,0.0334,94.201,4,0.318
92,Karl William,Blind Igen,24UdVLKROEXdDH32Pj2xVf,48,0.0539,0.561,219155,0.666,0.0,5,0.146,-8.264,1,0.0454,90.057,4,0.36
93,Chris Brown,Ayo,0k6DnZMLoEUH8NGD5zh2SE,75,0.0399,0.823,225227,0.563,0.0,6,0.0851,-5.095,1,0.0443,98.031,4,0.682
94,Gorillaz,On Melancholy Hill,0q6LuUqGLUiCPP1cbdwFs3,75,1.51e-05,0.689,233867,0.739,0.509,2,0.064,-5.81,1,0.026,120.423,4,0.578
95,Justin Bieber,I'll Show You,0SNIAtRCPVVLoGEPcuHSIc,68,0.0427,0.314,199947,0.611,6.28e-05,9,0.184,-6.691,0,0.129,191.447,4,0.0604
96,Astrid S,Think Before I Talk - Acoustic,0xr4LgYImMBZL3lnniYzHv,64,0.947,0.767,217400,0.23,0.0,5,0.104,-8.766,1,0.054,106.895,4,0.285
97,NAV,Rack In My Sleep (feat. 88GLAM),4Mh7CPtUTbF72KSFxlUn13,67,0.187,0.832,160677,0.645,0.0,10,0.0864,-5.065,1,0.139,145.109,4,0.203
98,Sean Paul,It's Over Mi Lover,3nzZUFyb9DvN0QS5DPiS8n,9,0.119,0.793,215000,0.74,0.0,7,0.141,-5.216,1,0.36,95.138,4,0.594
99,Mads Langer,Elephant,7DK9uhRFWzhUkpyGXLHZTc,42,0.0204,0.516,223467,0.864,0.0,2,0.0905,-4.06,1,0.0309,150.046,4,0.548
100,Alberte Winding,Nydningen,7GnMiP3lRsMQ4EhPHvspHm,41,0.793,0.667,161747,0.171,1.62e-05,9,0.11,-11.278,1,0.0374,132.787,4,0.227
101,Det Brune Punktum,Jeg Vil I Seng Med De Fleste,3PECLp2lSHSZK1B0hdh6cs,40,0.0523,0.713,245053,0.879,1.68e-05,5,0.0845,-11.853,0,0.051,128.115,4,0.903
102,John Mayer,Helpless,701DK0It9f7iurRnzKvF0y,66,0.151,0.761,249120,0.598,0.00259,9,0.0314,-5.838,0,0.0268,103.978,4,0.937
103,Lauv,There's No Way (feat. Julia Michaels) - Alle Farben Remix,3LaQ1GajOXoUeiTA9UAcCK,60,0.0229,0.768,187301,0.83,0.000127,11,0.145,-4.983,0,0.036,126.007,4,0.444
104,Sivas,Colombiana (feat. Gilli),0DMrRNa5ZEeIuEyHM7t1QH,46,0.384,0.801,198642,0.56,0.0,2,0.106,-7.144,1,0.0859,119.931,4,0.165
105,Ellie Goulding,Burn,2GgxS8bUT5G25QJTsfSv0R,71,0.31,0.559,231212,0.777,0.0,1,0.105,-5.031,1,0.0432,87.016,4,0.329
106,One Direction,Story of My Life,4nVBt6MZDDP6tRVdQTgxJg,80,0.225,0.6,245493,0.663,0.0,3,0.119,-5.802,1,0.0477,121.07,4,0.286
107,Rihanna,California King Bed,0uIGzK6ukV0A5yWoCxPkRL,68,0.23,0.437,251613,0.615,0.0,7,0.117,-3.813,1,0.0369,169.784,4,0.345
108,Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),3DoBTwfr8yi2LN08SBpFkN,73,0.0372,0.706,217405,0.559,0.0,4,0.379,-5.216,0,0.0416,78.534,4,0.252
109,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,0vbtURX4qv1l7besfwmnD8,78,0.0353,0.663,197933,0.713,7.68e-06,7,0.0843,-6.647,0,0.112,101.965,4,0.69
110,Alec Benjamin,Boy In The Bubble,60cYr5uuMoxvyuIx45rGEW,74,0.224,0.817,181705,0.578,0.00103,11,0.251,-7.579,0,0.0824,143.982,4,0.851
111,DJ Khaled,No Brainer,5WvAo7DNuPRmk4APhdPzi8,84,0.0733,0.552,260000,0.76,0.0,0,0.0865,-4.706,1,0.342,135.702,5,0.639
112,Ariana Grande,sweetener,70khXICDeTTxgYtw3EysKH,78,0.248,0.721,208493,0.459,0.0,4,0.212,-6.408,1,0.032,119.914,4,0.46
113,JULIAS MOON,Palace,1eeJma41NW6cYmDvc70Y3J,38,0.00822,0.581,201040,0.549,0.0,0,0.139,-8.203,0,0.0997,99.966,4,0.766
114,Ankerstjerne,Nattog (feat. Bjørnskov),66FVqzXukP7sPbqlH71wck,44,0.0584,0.638,203160,0.835,0.0,2,0.0969,-5.429,1,0.154,91.994,4,0.593
115,The Weeknd,The Hills,7fBv7CLKzipRk6EC6TWHOB,83,0.0671,0.58,242253,0.565,0.0,0,0.135,-7.065,0,0.0488,112.986,4,0.138
116,Rihanna,Umbrella,49FYlytm3dAAraYgpoJZux,82,0.00864,0.583,275987,0.829,0.0,1,0.0426,-4.603,1,0.134,174.028,4,0.575
117,R.E.M.,Losing My Religion,31AOj9sFz2gM0O3hMARRBx,82,0.163,0.671,268427,0.849,0.0,9,0.0937,-5.03,0,0.0284,125.613,4,0.829
118,Jessie J,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",4rkUEE5iTzG0szS8k8QzqR,72,0.314,0.383,208667,0.616,7.21e-06,5,0.11,-7.118,1,0.0515,147.625,4,0.48
119,Birthe Kjær,Pas På Den Knaldrøde Gummibåd,1NzdP5MJXEL12QMa4PBYyX,39,0.569,0.681,186227,0.693,0.0,5,0.259,-5.474,1,0.0432,119.996,4,0.77
120,Ruth B.,Lost Boy,4h0zU3O9R5xzuTmNO7dNDU,79,0.965,0.71,275280,0.0565,0.0,7,0.0889,-15.099,1,0.0534,123.994,4,0.348
121,Gasolin',Langebro,2MlXlJ4LCFdCvZjQywjD7O,44,0.299,0.609,199587,0.482,0.321,6,0.124,-6.662,0,0.0287,131.507,4,0.571
122,Coolio,Gangsta's Paradise,7lQWRAjyhTpCWFC0jmclT4,81,0.0655,0.647,240693,0.514,0.0,8,0.398,-10.05,1,0.0593,79.974,4,0.387
123,Tove Lo,Habits (Stay High),18AJRdgUoO9EYn11N7xzaT,70,0.0703,0.733,209160,0.65,6.59e-05,5,0.0829,-3.539,1,0.0315,110.003,4,0.348
124,Bishop Briggs,River,3mRLHiSHYtC8Hk7bzZdUs1,77,0.302,0.733,216133,0.477,2.97e-06,2,0.0579,-6.737,0,0.0687,62.507,4,0.545
125,Daddy Yankee,Adictiva,6MJUCumnQsQEKbCy28tbCP,90,0.291,0.788,207853,0.771,5.62e-05,4,0.172,-3.206,0,0.0563,99.038,4,0.701
126,Meghan Trainor,Dear Future Husband,3cU2wBxuV6nFiuf6PJZNlC,71,0.375,0.655,184227,0.782,0.0,1,0.317,-4.789,1,0.185,79.427,4,0.832
127,Daniel Caesar,Get You (feat. Kali Uchis),7zFXmv6vqI4qOt4yGf3jYZ,80,0.422,0.658,278180,0.294,5.2e-05,4,0.0749,-8.533,0,0.0321,74.038,4,0.358
128,Shontelle,Impossible - Main,45EDI3rk0f4cAMt9f8b56R,70,0.385,0.599,226533,0.624,0.0,8,0.125,-3.631,1,0.0343,90.034,4,0.539
129,Ude Af Kontrol,Suger Coke Fra Dit Røvhul,3iw3baD9S0qirmFL2maY48,49,0.102,0.719,180000,0.809,0.0,0,0.219,-5.302,1,0.31,122.989,4,0.624
130,NOAH,Det' Okay,61xdJod4TJGbg8AzwpEGy3,46,0.0266,0.602,242187,0.635,0.0,0,0.134,-6.388,0,0.0352,92.014,4,0.146
131,Bro,Kondi,5kVH2yGSh2Sjqhp9PYWWz6,52,0.194,0.715,189143,0.61,0.0,11,0.19,-6.315,1,0.218,160.004,4,0.62
132,Enrique Iglesias,MOVE TO MIAMI,1BuTNbYxxFYezD1tT8AJR9,70,0.0329,0.741,169380,0.863,1.16e-06,1,0.0669,-4.049,1,0.0527,99.981,4,0.864
133,Lukas Graham,Take The World By Storm,7B8SfUWT3a9W3cBrW4DAWb,45,0.0287,0.602,191784,0.86,0.0,10,0.113,-4.166,0,0.0815,175.859,4,0.555
134,BLACKPINK,Kill This Love,3VHrwffnUZFb7FidvPV3OA,80,0.32,0.738,189052,0.861,0.00175,2,0.325,-4.141,1,0.237,131.974,4,0.58
135,Justin Timberlake,Mirrors,4rHZZAmHpZrA3iH5zx8frV,77,0.234,0.574,484147,0.512,0.0,5,0.0946,-6.664,0,0.0503,76.899,4,0.512
136,Hans Philip,Saa Blaa,2zAfQdoOeYujy7QIgDUq9p,60,0.764,0.805,303621,0.462,6.81e-06,1,0.366,-10.94,0,0.357,116.036,4,0.387
137,Anne Linnet,Barndommens Gade,2CLv0oSPjs3vvwJWCJEu25,46,0.221,0.741,308547,0.512,0.000601,8,0.0448,-12.613,1,0.0404,137.441,4,0.896
138,Jamaika,Op (feat. Benny Jamz & MellemFingaMuzik),7qk9jrXAnVdyGO7AabByDE,47,0.137,0.505,384394,0.488,0.0,10,0.0942,-8.079,0,0.0583,90.016,4,0.487
139,Chris Brown,Forever,3NZJlJemX3mzjf56MqC5ML,65,0.0368,0.672,278573,0.82,0.000188,11,0.184,-4.456,1,0.0459,120.005,4,0.438
140,The Vamps,Middle Of The Night,74vs7PD7iG2GnWUGnb8Yuq,70,0.00359,0.588,174600,0.752,0.0,11,0.0813,-4.322,0,0.0576,130.09,4,0.4
141,Backstreet Boys,Christmas Time,52omklSuAvKDEeyNFodSk9,0,0.25,0.558,251267,0.579,0.0,7,0.0485,-9.351,1,0.0243,144.045,4,0.511
142,Ariana Grande,"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,98,0.0421,0.726,190440,0.554,0.0,5,0.106,-5.29,0,0.0917,169.999,4,0.335
143,Little Mix,Love Me Like You - Christmas Mix,7zuqxVAql3uljqHXVDtiGb,0,0.0117,0.71,209307,0.732,1.15e-06,7,0.399,-3.205,1,0.0316,104.991,4,0.924
144,Jada,Lonely,4hxQsbgMpcp4Y0YSfIVdtx,56,0.539,0.567,229669,0.503,0.000192,0,0.0681,-8.814,0,0.0598,120.855,4,0.159
145,Lorde,Team,3G6hD9B2ZHOsgf4WfNu7X1,73,0.151,0.696,193059,0.59,0.0,6,0.247,-7.428,1,0.0904,99.984,4,0.462
146,Sasha Sloan,Faking It,0olEV0xHPcpVOPZfg4MSgR,70,0.319,0.646,167625,0.371,0.0,1,0.218,-8.645,0,0.0575,81.096,4,0.24
147,Post Malone,Feel,7MTIDmToGs0I5Oue9V0CHl,69,0.214,0.497,197120,0.507,4.79e-06,5,0.0948,-8.075,0,0.0585,119.432,4,0.192
148,Sigala,Somebody,6iMoJ3UdrO2ZjzzcaN8Eom,72,0.0938,0.675,238667,0.849,0.0,0,0.121,-3.841,1,0.0675,100.111,4,0.681
149,Benny Jamz,Tjep (feat. Kesi),6Xc6N2ptIEj8z77KDLlj9g,58,0.219,0.839,148482,0.613,0.0,6,0.0837,-5.788,0,0.143,99.991,4,0.806
150,Loud Luxury,Body (feat. brando),7K7MUBCnzgBAvMVW2RTWNs,69,0.0476,0.752,163216,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.582
